snapshot_date,policy_start_year,business_type_category,chengdu_branch,third_level_organization,customer_category_3,insurance_type,is_new_energy_vehicle,coverage_type,is_transferred_vehicle,renewal_status,vehicle_insurance_grade,highway_risk_grade,large_truck_score,small_truck_score,terminal_source,signed_premium_yuan,matured_premium_yuan,policy_count,claim_case_count,reported_claim_payment_yuan,expense_amount_yuan,commercial_premium_before_discount_yuan,premium_plan_yuan,marginal_contribution_amount_yuan,week_number
2025-09-14,2024,出租车,中支,达州,营业出租租赁,商业保险,False,主全,False,转保,,,,,0101柜面,11691.64,11691.64,2,0,0.0,584.58,8660.4934,11691.64,11107.06,38
2025-09-14,2024,出租车,中支,达州,营业出租租赁,商业保险,False,主全,False,转保,,,,,0106移动展业(App),2251040.36,2127237.1587,361,148,867973.11,112552.18,1655507.9814,2251040.36,1152902.0377,38
2025-09-14,2024,出租车,中支,达州,营业出租租赁,商业保险,False,主全,False,转保,,,,,0202APP,92558.72,75635.4281,15,6,13618.66,4627.95,68562.1223,92558.72,58234.9852,38
2025-09-14,2024,出租车,中支,达州,营业出租租赁,商业保险,False,主全,True,续保,,,,,0106移动展业(App),7928.27,7928.27,1,0,0.0,396.41,5872.7922,7928.27,7531.86,38
2025-09-14,2024,出租车,中支,达州,营业出租租赁,商业保险,False,主全,True,转保,,,,,0106移动展业(App),21.7,21.7,1,0,0.0,1.0805,16.0741,21.7,20.6195,38
2025-09-14,2024,出租车,中支,达州,营业出租租赁,商业保险,False,交三,False,转保,,,,,0106移动展业(App),18182.16,14699.8363,6,2,16413.41,909.12,13261.0059,18182.16,-2448.5752,38
2025-09-14,2024,出租车,成都,天府,营业出租租赁,商业保险,True,主全,False,新保,,,,,0101柜面,75687.57,75687.57,9,10,29834.17,3784.41,56064.9296,75687.57,42068.99,38
2025-09-14,2024,出租车,成都,天府,营业出租租赁,商业保险,True,主全,False,新保,,,,,0106移动展业(App),16720.72,16720.72,2,0,0.0,404.37,12917.1366,16720.72,16316.35,38
2025-09-14,2024,出租车,成都,高新,营业出租租赁,交强险,True,主全,False,新保,,,,,0106移动展业(App),25471.65,25471.65,15,4,7052.04,0.0,0.0,25471.65,18419.61,38
2025-09-14,2024,出租车,成都,高新,营业出租租赁,商业保险,True,主全,False,新保,,,,,0106移动展业(App),108967.95,108967.95,15,4,2870.79,5448.45,98560.0702,108967.95,100648.71,38
2025-09-14,2024,摩托车,中支,乐山,摩托车,交强险,False,单交,False,续保,,,,,0101柜面,113.21,80.6,1,0,0.0,0.0,0.0,113.21,80.6,38
2025-09-14,2024,摩托车,中支,乐山,摩托车,交强险,False,单交,False,续保,,,,,0106移动展业(App),566.05,566.05,5,0,0.0,0.0,0.0,566.05,566.05,38
2025-09-14,2024,摩托车,中支,乐山,摩托车,交强险,False,单交,False,转保,,,,,0106移动展业(App),5094.45,4880.877,45,2,2283.02,3.39,0.0,5094.45,2594.6092,38
2025-09-14,2024,摩托车,中支,乐山,摩托车,交强险,False,单交,True,转保,,,,,0106移动展业(App),113.21,113.21,1,0,0.0,0.0,0.0,113.21,113.21,38
2025-09-14,2024,摩托车,中支,乐山,摩托车,交强险,True,单交,False,续保,,,,,0106移动展业(App),75.5,75.5,1,0,0.0,0.7503,0.0,75.5,74.7497,38
2025-09-14,2024,摩托车,中支,乐山,摩托车,交强险,True,单交,False,转保,,,,,0106移动展业(App),188.68,180.9259,2,0,0.0,0.0,0.0,188.68,180.9259,38
2025-09-14,2024,摩托车,中支,宜宾,摩托车,交强险,False,单交,False,新保,,,,,0101柜面,113.21,113.21,1,0,0.0,0.0,0.0,113.21,113.21,38
2025-09-14,2024,摩托车,中支,宜宾,摩托车,交强险,False,单交,False,续保,,,,,0101柜面,1923582.36,1866235.0771,17000,337,1535951.45,0.0,0.0,1923582.36,330283.6271,38
2025-09-14,2024,摩托车,中支,宜宾,摩托车,交强险,False,单交,False,续保,,,,,0106移动展业(App),322006.97,308464.8513,2845,49,194056.41,0.0,0.0,322006.97,114408.4413,38
2025-09-14,2024,摩托车,中支,宜宾,摩托车,交强险,False,单交,False,续保,,,,,0202APP,10981.37,10714.9366,97,2,0.0,0.0,0.0,10981.37,10714.9366,38
2025-09-14,2024,摩托车,中支,宜宾,摩托车,交强险,False,单交,False,转保,,,,,0101柜面,2579084.24,2482954.8941,22806,489,3885414.2,0.0,0.0,2579084.24,-1402459.3059,38
2025-09-14,2024,摩托车,中支,宜宾,摩托车,交强险,False,单交,False,转保,,,,,0106移动展业(App),285101.14,267889.857,2521,56,306209.1,0.0,0.0,285101.14,-38319.243,38
2025-09-14,2024,摩托车,中支,宜宾,摩托车,交强险,False,单交,False,转保,,,,,0202APP,1698.15,1653.6834,15,0,0.0,0.0,0.0,1698.15,1653.6834,38
2025-09-14,2024,摩托车,中支,宜宾,摩托车,交强险,False,单交,True,续保,,,,,0101柜面,4188.77,3368.5919,37,1,1431.53,0.0,0.0,4188.77,1937.0619,38
2025-09-14,2024,摩托车,中支,宜宾,摩托车,交强险,False,单交,True,续保,,,,,0106移动展业(App),226.42,162.7071,2,0,0.0,0.0,0.0,226.42,162.7071,38
2025-09-14,2024,摩托车,中支,宜宾,摩托车,交强险,False,单交,True,转保,,,,,0101柜面,12226.68,9762.9666,108,2,26073.59,0.0,0.0,12226.68,-16310.6234,38
2025-09-14,2024,摩托车,中支,宜宾,摩托车,交强险,False,单交,True,转保,,,,,0106移动展业(App),1698.15,1320.4473,15,0,0.0,0.0,0.0,1698.15,1320.4473,38
2025-09-14,2024,摩托车,中支,宜宾,摩托车,交强险,True,单交,False,续保,,,,,0101柜面,82327.45,77671.2338,810,14,27214.62,0.0,0.0,82327.45,50456.6138,38
2025-09-14,2024,摩托车,中支,宜宾,摩托车,交强险,True,单交,False,续保,,,,,0106移动展业(App),15169.97,13813.1548,151,4,168490.16,0.0,0.0,15169.97,-154677.0052,38
2025-09-14,2024,摩托车,中支,宜宾,摩托车,交强险,True,单交,False,续保,,,,,0202APP,75.5,75.5,1,0,0.0,0.0,0.0,75.5,75.5,38
2025-09-14,2024,摩托车,中支,宜宾,摩托车,交强险,True,单交,False,转保,,,,,0101柜面,263677.14,251463.5529,2558,44,168079.07,0.0,0.0,263677.14,83384.4829,38
2025-09-14,2024,摩托车,中支,宜宾,摩托车,交强险,True,单交,False,转保,,,,,0106移动展业(App),42415.68,39573.2171,408,6,17271.91,0.0,0.0,42415.68,22301.3071,38
2025-09-14,2024,摩托车,中支,宜宾,摩托车,交强险,True,单交,False,转保,,,,,0202APP,113.21,113.21,1,0,0.0,0.0,0.0,113.21,113.21,38
2025-09-14,2024,摩托车,中支,宜宾,摩托车,交强险,True,单交,True,续保,,,,,0101柜面,113.21,95.1,1,0,0.0,0.0,0.0,113.21,95.1,38
2025-09-14,2024,摩托车,中支,宜宾,摩托车,交强险,True,单交,True,转保,,,,,0101柜面,679.25,527.3237,7,0,0.0,0.0,0.0,679.25,527.3237,38
2025-09-14,2024,摩托车,中支,宜宾,摩托车,交强险,True,单交,True,转保,,,,,0106移动展业(App),113.21,98.0,1,0,0.0,0.0,0.0,113.21,98.0,38
2025-09-14,2024,摩托车,中支,德阳,摩托车,交强险,False,单交,False,续保,,,,,0101柜面,39057.45,37122.8253,345,7,8764.88,0.0,0.0,39057.45,28357.9453,38
2025-09-14,2024,摩托车,中支,德阳,摩托车,交强险,False,单交,False,续保,,,,,0106移动展业(App),106606.08,100975.8032,942,24,97540.83,0.0,0.0,106606.08,3434.9732,38
2025-09-14,2024,摩托车,中支,德阳,摩托车,交强险,False,单交,False,续保,,,,,0202APP,35774.36,34006.9859,316,3,4110.82,0.0,0.0,35774.36,29896.1659,38
2025-09-14,2024,摩托车,中支,德阳,摩托车,交强险,False,单交,False,转保,,,,,0101柜面,191853.21,189803.5402,1695,43,211968.64,0.0,0.0,191853.21,-22165.0998,38
2025-09-14,2024,摩托车,中支,德阳,摩托车,交强险,False,单交,False,转保,,,,,0106移动展业(App),230194.58,226875.1556,2036,48,623166.06,0.0,0.0,230194.58,-396290.9044,38
2025-09-14,2024,摩托车,中支,德阳,摩托车,交强险,False,单交,False,转保,,,,,0202APP,47208.57,45706.2573,417,7,192090.78,0.0,0.0,47208.57,-146384.5227,38
2025-09-14,2024,摩托车,中支,德阳,摩托车,交强险,False,单交,True,续保,,,,,0106移动展业(App),113.21,93.9,1,0,0.0,0.0,0.0,113.21,93.9,38
2025-09-14,2024,摩托车,中支,德阳,摩托车,交强险,False,单交,True,续保,,,,,0202APP,113.21,93.5,1,0,0.0,0.0,0.0,113.21,93.5,38
2025-09-14,2024,摩托车,中支,德阳,摩托车,交强险,False,单交,True,转保,,,,,0101柜面,113.21,87.8,1,0,0.0,0.0,0.0,113.21,87.8,38
2025-09-14,2024,摩托车,中支,德阳,摩托车,交强险,False,单交,True,转保,,,,,0106移动展业(App),339.63,296.7024,3,0,0.0,0.0,0.0,339.63,296.7024,38
2025-09-14,2024,摩托车,中支,德阳,摩托车,交强险,False,单交,True,转保,,,,,0202APP,339.63,295.8193,3,0,0.0,0.0,0.0,339.63,295.8193,38
2025-09-14,2024,摩托车,中支,德阳,摩托车,交强险,True,单交,False,续保,,,,,0101柜面,113.21,113.21,1,0,0.0,0.0,0.0,113.21,113.21,38
2025-09-14,2024,摩托车,中支,德阳,摩托车,交强险,True,单交,False,续保,,,,,0106移动展业(App),415.09,379.804,5,0,0.0,0.0,0.0,415.09,379.804,38
2025-09-14,2024,摩托车,中支,德阳,摩托车,交强险,True,单交,False,续保,,,,,0202APP,301.89,286.4897,3,0,0.0,0.0,0.0,301.89,286.4897,38
2025-09-14,2024,摩托车,中支,德阳,摩托车,交强险,True,单交,False,转保,,,,,0101柜面,226.42,226.42,2,0,0.0,0.0,0.0,226.42,226.42,38
2025-09-14,2024,摩托车,中支,德阳,摩托车,交强险,True,单交,False,转保,,,,,0106移动展业(App),3283.05,3160.5413,33,0,0.0,0.0,0.0,3283.05,3160.5413,38
2025-09-14,2024,摩托车,中支,德阳,摩托车,交强险,True,单交,False,转保,,,,,0202APP,2301.92,2252.7212,22,0,0.0,0.0,0.0,2301.92,2252.7212,38
2025-09-14,2024,摩托车,中支,泸州,摩托车,交强险,False,单交,False,新保,,,,,0106移动展业(App),8943.59,6477.4146,79,1,1320.02,0.0,0.0,8943.59,5157.3946,38
2025-09-14,2024,摩托车,中支,泸州,摩托车,交强险,False,单交,False,续保,,,,,0101柜面,22340.1,22211.007,198,3,2493.18,0.0,0.0,22340.1,19717.827,38
2025-09-14,2024,摩托车,中支,泸州,摩托车,交强险,False,单交,False,续保,,,,,0106移动展业(App),23396.73,21639.5152,207,6,4485.54,0.0,0.0,23396.73,17153.9752,38
2025-09-14,2024,摩托车,中支,泸州,摩托车,交强险,False,单交,False,转保,,,,,0101柜面,71133.61,71065.7228,629,23,126325.29,0.0,0.0,71133.61,-55259.5672,38
2025-09-14,2024,摩托车,中支,泸州,摩托车,交强险,False,单交,False,转保,,,,,0106移动展业(App),53623.8,50649.9779,474,9,37453.67,0.0,0.0,53623.8,13196.3079,38
2025-09-14,2024,摩托车,中支,泸州,摩托车,交强险,False,单交,True,续保,,,,,0106移动展业(App),113.21,113.21,1,0,0.0,0.0,0.0,113.21,113.21,38
2025-09-14,2024,摩托车,中支,泸州,摩托车,交强险,False,单交,True,转保,,,,,0106移动展业(App),679.26,542.7554,6,2,1570.15,0.0,0.0,679.26,-1027.3946,38
2025-09-14,2024,摩托车,中支,泸州,摩托车,交强险,True,单交,False,新保,,,,,0106移动展业(App),226.42,166.5281,2,0,0.0,0.0,0.0,226.42,166.5281,38
2025-09-14,2024,摩托车,中支,泸州,摩托车,交强险,True,单交,False,续保,,,,,0106移动展业(App),1283.03,1199.2676,13,0,0.0,0.0,0.0,1283.03,1199.2676,38
2025-09-14,2024,摩托车,中支,泸州,摩托车,交强险,True,单交,False,转保,,,,,0101柜面,3434.02,3434.02,32,1,1490.9,0.0,0.0,3434.02,1943.12,38
2025-09-14,2024,摩托车,中支,泸州,摩托车,交强险,True,单交,False,转保,,,,,0106移动展业(App),5509.52,5079.8893,52,0,0.0,0.0,0.0,5509.52,5079.8893,38
2025-09-14,2024,摩托车,中支,自贡,摩托车,交强险,False,单交,False,续保,,,,,0101柜面,566.05,566.05,5,0,0.0,0.0,0.0,566.05,566.05,38
2025-09-14,2024,摩托车,中支,自贡,摩托车,交强险,False,单交,False,续保,,,,,0106移动展业(App),1358.52,1327.5036,12,0,0.0,0.0,0.0,1358.52,1327.5036,38
2025-09-14,2024,摩托车,中支,自贡,摩托车,交强险,False,单交,False,转保,,,,,0101柜面,679.26,679.26,6,0,0.0,0.0,0.0,679.26,679.26,38
2025-09-14,2024,摩托车,中支,自贡,摩托车,交强险,False,单交,False,转保,,,,,0106移动展业(App),2150.99,2120.5939,19,0,0.0,0.0,0.0,2150.99,2120.5939,38
2025-09-14,2024,摩托车,中支,自贡,摩托车,交强险,False,单交,True,转保,,,,,0106移动展业(App),113.21,113.21,1,0,0.0,0.0,0.0,113.21,113.21,38
2025-09-14,2024,摩托车,中支,自贡,摩托车,交强险,True,单交,False,续保,,,,,0106移动展业(App),75.5,56.0,1,0,0.0,0.0,0.0,75.5,56.0,38
2025-09-14,2024,摩托车,中支,自贡,摩托车,交强险,True,单交,False,转保,,,,,0101柜面,75.5,75.5,1,0,0.0,0.0,0.0,75.5,75.5,38
2025-09-14,2024,摩托车,中支,自贡,摩托车,交强险,True,单交,False,转保,,,,,0106移动展业(App),641.52,641.52,6,0,0.0,0.0,0.0,641.52,641.52,38
2025-09-14,2024,摩托车,中支,资阳,摩托车,交强险,False,单交,False,新保,,,,,0106移动展业(App),113.21,80.8,1,0,0.0,0.0,0.0,113.21,80.8,38
2025-09-14,2024,摩托车,中支,资阳,摩托车,交强险,False,单交,False,续保,,,,,0101柜面,245682.72,244448.4132,2172,24,426380.79,33.9,0.0,245682.72,-181966.1065,38
2025-09-14,2024,摩托车,中支,资阳,摩托车,交强险,False,单交,False,续保,,,,,0106移动展业(App),166154.54,160453.4864,1468,25,166282.27,12.43,0.0,166154.54,-5840.7871,38
2025-09-14,2024,摩托车,中支,资阳,摩托车,交强险,False,单交,False,续保,,,,,0202APP,382536.59,376890.8093,3379,43,432649.44,49.72,0.0,382536.59,-55807.6168,38
2025-09-14,2024,摩托车,中支,资阳,摩托车,交强险,False,单交,False,转保,,,,,0101柜面,143625.75,142859.0753,1269,25,71768.6,18.08,0.0,143625.75,71072.4918,38
2025-09-14,2024,摩托车,中支,资阳,摩托车,交强险,False,单交,False,转保,,,,,0106移动展业(App),76869.59,73573.0054,679,7,130379.06,1.13,0.0,76869.59,-56807.1361,38
2025-09-14,2024,摩托车,中支,资阳,摩托车,交强险,False,单交,False,转保,,,,,0202APP,166041.33,162937.3021,1467,23,492213.26,11.3,0.0,166041.33,-329287.0467,38
2025-09-14,2024,摩托车,中支,资阳,摩托车,交强险,False,单交,True,续保,,,,,0101柜面,566.05,486.5058,5,0,0.0,0.0,0.0,566.05,486.5058,38
2025-09-14,2024,摩托车,中支,资阳,摩托车,交强险,False,单交,True,续保,,,,,0106移动展业(App),679.26,572.0282,6,0,0.0,0.0,0.0,679.26,572.0282,38
2025-09-14,2024,摩托车,中支,资阳,摩托车,交强险,False,单交,True,续保,,,,,0202APP,679.26,517.2109,6,0,0.0,0.0,0.0,679.26,517.2109,38
2025-09-14,2024,摩托车,中支,资阳,摩托车,交强险,False,单交,True,转保,,,,,0106移动展业(App),1018.89,795.4758,9,0,0.0,0.0,0.0,1018.89,795.4758,38
2025-09-14,2024,摩托车,中支,资阳,摩托车,交强险,False,单交,True,转保,,,,,0202APP,339.63,262.4508,3,0,0.0,0.0,0.0,339.63,262.4508,38
2025-09-14,2024,摩托车,中支,资阳,摩托车,交强险,True,单交,False,新保,,,,,0101柜面,566.05,555.2847,5,0,0.0,0.0,0.0,566.05,555.2847,38
2025-09-14,2024,摩托车,中支,资阳,摩托车,交强险,True,单交,False,新保,,,,,0106移动展业(App),226.42,195.8946,2,0,0.0,0.0,0.0,226.42,195.8946,38
2025-09-14,2024,摩托车,中支,资阳,摩托车,交强险,True,单交,False,续保,,,,,0101柜面,716.98,692.883,8,0,0.0,0.0,0.0,716.98,692.883,38
2025-09-14,2024,摩托车,中支,资阳,摩托车,交强险,True,单交,False,续保,,,,,0106移动展业(App),1849.07,1698.9094,19,1,602.02,0.0,0.0,1849.07,1096.8894,38
2025-09-14,2024,摩托车,中支,资阳,摩托车,交强险,True,单交,False,续保,,,,,0202APP,377.35,361.9803,5,0,0.0,0.0,0.0,377.35,361.9803,38
2025-09-14,2024,摩托车,中支,资阳,摩托车,交强险,True,单交,False,转保,,,,,0101柜面,1283.03,1218.8226,13,1,703.02,0.0,0.0,1283.03,515.8026,38
2025-09-14,2024,摩托车,中支,资阳,摩托车,交强险,True,单交,False,转保,,,,,0106移动展业(App),13962.39,13159.1602,141,0,0.0,0.0,0.0,13962.39,13159.1602,38
2025-09-14,2024,摩托车,中支,资阳,摩托车,交强险,True,单交,False,转保,,,,,0202APP,4150.94,4028.0811,46,0,0.0,0.0,0.0,4150.94,4028.0811,38
2025-09-14,2024,摩托车,中支,资阳,摩托车,交强险,True,单交,True,转保,,,,,0106移动展业(App),113.21,85.8,1,0,0.0,0.0,0.0,113.21,85.8,38
2025-09-14,2024,摩托车,中支,达州,摩托车,交强险,False,单交,False,续保,,,,,0202APP,113.21,113.21,1,1,1807.02,0.0,0.0,113.21,-1693.81,38
2025-09-14,2024,摩托车,中支,达州,摩托车,交强险,False,单交,False,转保,,,,,0101柜面,113.21,113.21,1,0,0.0,0.0,0.0,113.21,113.21,38
2025-09-14,2024,摩托车,中支,达州,摩托车,交强险,False,单交,False,转保,,,,,0202APP,226.42,226.42,2,0,0.0,0.0,0.0,226.42,226.42,38
2025-09-14,2024,摩托车,成都,天府,摩托车,交强险,False,单交,False,新保,,,,,0101柜面,3396.3,3270.6705,30,0,0.0,0.0,0.0,3396.3,3270.6705,38
2025-09-14,2024,摩托车,成都,天府,摩托车,交强险,False,单交,False,新保,,,,,0106移动展业(App),1018.89,1018.89,9,0,0.0,0.0,0.0,1018.89,1018.89,38
2025-09-14,2024,摩托车,成都,天府,摩托车,交强险,False,单交,False,续保,,,,,0101柜面,29774.23,28517.1207,263,3,3631.22,0.0,0.0,29774.23,24885.9007,38
2025-09-14,2024,摩托车,成都,天府,摩托车,交强险,False,单交,False,续保,,,,,0106移动展业(App),80680.99,77407.5538,713,16,46371.67,0.0,0.0,80680.99,31035.8838,38
2025-09-14,2024,摩托车,成都,天府,摩托车,交强险,False,单交,False,转保,,,,,0101柜面,51510.54,49097.2803,456,5,203865.24,0.0,0.0,51510.54,-154767.9597,38
2025-09-14,2024,摩托车,成都,天府,摩托车,交强险,False,单交,False,转保,,,,,0106移动展业(App),56340.84,52709.9053,498,4,3142.43,0.0,0.0,56340.84,49567.4753,38
2025-09-14,2024,摩托车,成都,天府,摩托车,交强险,False,单交,True,转保,,,,,0101柜面,226.42,202.2272,2,0,0.0,0.0,0.0,226.42,202.2272,38
2025-09-14,2024,摩托车,成都,天府,摩托车,交强险,False,单交,True,转保,,,,,0106移动展业(App),339.63,282.8699,3,0,0.0,0.0,0.0,339.63,282.8699,38
2025-09-14,2024,摩托车,成都,天府,摩托车,交强险,True,单交,False,新保,,,,,0101柜面,226.42,163.6763,2,0,0.0,0.0,0.0,226.42,163.6763,38
2025-09-14,2024,摩托车,成都,天府,摩托车,交强险,True,单交,False,新保,,,,,0106移动展业(App),113.21,94.9,1,0,0.0,0.0,0.0,113.21,94.9,38
2025-09-14,2024,摩托车,成都,天府,摩托车,交强险,True,单交,False,续保,,,,,0101柜面,226.42,226.42,2,0,0.0,0.0,0.0,226.42,226.42,38
2025-09-14,2024,摩托车,成都,天府,摩托车,交强险,True,单交,False,转保,,,,,0101柜面,452.84,452.84,4,0,0.0,0.0,0.0,452.84,452.84,38
2025-09-14,2024,摩托车,成都,天府,摩托车,交强险,True,单交,False,转保,,,,,0106移动展业(App),113.21,113.21,1,0,0.0,0.0,0.0,113.21,113.21,38
2025-09-14,2024,摩托车,成都,新都,摩托车,交强险,False,单交,False,续保,,,,,0101柜面,226.42,226.42,2,0,0.0,0.0,0.0,226.42,226.42,38
2025-09-14,2024,摩托车,成都,新都,摩托车,交强险,False,单交,False,续保,,,,,0106移动展业(App),905.68,825.3474,8,0,0.0,0.0,0.0,905.68,825.3474,38
2025-09-14,2024,摩托车,成都,新都,摩托车,交强险,False,单交,False,转保,,,,,0106移动展业(App),641.52,611.4341,6,0,0.0,0.0,0.0,641.52,611.4341,38
2025-09-14,2024,摩托车,成都,新都,摩托车,交强险,True,单交,False,新保,,,,,0106移动展业(App),113.21,113.21,1,0,0.0,0.0,0.0,113.21,113.21,38
2025-09-14,2024,摩托车,成都,新都,摩托车,交强险,True,单交,False,续保,,,,,0106移动展业(App),113.21,113.21,1,0,0.0,0.0,0.0,113.21,113.21,38
2025-09-14,2024,摩托车,成都,新都,摩托车,交强险,True,单交,False,转保,,,,,0106移动展业(App),113.21,93.4,1,0,0.0,0.0,0.0,113.21,93.4,38
2025-09-14,2024,摩托车,成都,本部,摩托车,交强险,False,单交,False,新保,,,,,0101柜面,113.21,109.9274,1,0,0.0,0.0,0.0,113.21,109.9274,38
2025-09-14,2024,摩托车,成都,本部,摩托车,交强险,False,单交,False,续保,,,,,0101柜面,1132.1,1100.9285,10,0,0.0,0.0,0.0,1132.1,1100.9285,38
2025-09-14,2024,摩托车,成都,本部,摩托车,交强险,False,单交,False,转保,,,,,0101柜面,452.83,424.9152,5,0,0.0,0.0,0.0,452.83,424.9152,38
2025-09-14,2024,摩托车,成都,本部,摩托车,交强险,True,单交,False,转保,,,,,0101柜面,113.21,99.3,1,0,0.0,0.0,0.0,113.21,99.3,38
2025-09-14,2024,摩托车,成都,武侯,摩托车,交强险,False,单交,False,续保,,,,,0106移动展业(App),113.21,113.21,1,0,0.0,0.0,0.0,113.21,113.21,38
2025-09-14,2024,摩托车,成都,武侯,摩托车,交强险,False,单交,False,转保,,,,,0106移动展业(App),113.21,113.21,1,0,0.0,0.0,0.0,113.21,113.21,38
2025-09-14,2024,摩托车,成都,青羊,摩托车,交强险,False,单交,False,转保,,,,,0106移动展业(App),679.26,679.26,6,0,0.0,0.0,0.0,679.26,679.26,38
2025-09-14,2024,摩托车,成都,高新,摩托车,交强险,False,单交,False,续保,,,,,0101柜面,339.63,324.7421,3,0,0.0,0.0,0.0,339.63,324.7421,38
2025-09-14,2024,摩托车,成都,高新,摩托车,交强险,False,单交,False,续保,,,,,0106移动展业(App),11849.3,11206.0718,106,3,8966.58,0.0,0.0,11849.3,2239.4918,38
2025-09-14,2024,摩托车,成都,高新,摩托车,交强险,False,单交,False,转保,,,,,0101柜面,226.42,226.42,2,0,0.0,0.0,0.0,226.42,226.42,38
2025-09-14,2024,摩托车,成都,高新,摩托车,交强险,False,单交,False,转保,,,,,0106移动展业(App),38264.98,37183.7565,338,1,737.0,0.0,0.0,38264.98,36446.7565,38
2025-09-14,2024,摩托车,成都,高新,摩托车,交强险,False,单交,True,转保,,,,,0106移动展业(App),226.42,190.1308,2,0,0.0,0.0,0.0,226.42,190.1308,38
2025-09-14,2024,摩托车,成都,高新,摩托车,交强险,True,单交,False,续保,,,,,0101柜面,226.42,226.42,2,0,0.0,0.0,0.0,226.42,226.42,38
2025-09-14,2024,摩托车,成都,高新,摩托车,交强险,True,单交,False,续保,,,,,0106移动展业(App),113.21,113.21,1,0,0.0,0.0,0.0,113.21,113.21,38
2025-09-14,2024,特种车,中支,乐山,特种车,交强险,False,主全,False,新保,,,,,0106移动展业(App),2292.45,2072.626,1,0,0.0,22.92,0.0,2292.45,2051.9038,38
2025-09-14,2024,特种车,中支,乐山,特种车,交强险,False,主全,False,续保,,,,,0106移动展业(App),40289.63,39092.5186,17,0,0.0,2581.28,0.0,40289.63,36587.9353,38
2025-09-14,2024,特种车,中支,乐山,特种车,交强险,False,主全,False,续保,,,,,0101柜面,12600.0,12600.0,5,2,222061.87,609.0,0.0,12600.0,-210070.87,38
2025-09-14,2024,特种车,中支,乐山,特种车,交强险,False,主全,False,续保,,,,,0106移动展业(App),7722.65,7722.65,4,1,2533.02,220.36,0.0,7722.65,4969.27,38
2025-09-14,2024,特种车,中支,乐山,特种车,交强险,False,主全,False,转保,,,,,0106移动展业(App),32361.32,30544.7352,13,2,4243.42,955.55,0.0,32361.32,25399.4045,38
2025-09-14,2024,特种车,中支,乐山,特种车,交强险,False,主全,False,转保,,,,,0101柜面,3150.0,3150.0,1,0,0.0,0.0,0.0,3150.0,3150.0,38
2025-09-14,2024,特种车,中支,乐山,特种车,交强险,False,主全,False,转保,,,,,0106移动展业(App),1833.96,1833.96,1,0,0.0,0.0,0.0,1833.96,1833.96,38
2025-09-14,2024,特种车,中支,乐山,特种车,交强险,False,主全,True,转保,,,,,0101柜面,3500.0,3500.0,1,0,0.0,0.0,0.0,3500.0,3500.0,38
2025-09-14,2024,特种车,中支,乐山,特种车,交强险,False,主全,True,转保,,,,,0106移动展业(App),7000.0,7000.0,2,0,0.0,420.0,0.0,7000.0,6580.0,38
2025-09-14,2024,特种车,中支,乐山,特种车,交强险,False,交三,False,续保,,,,,0106移动展业(App),3150.0,3150.0,1,0,0.0,0.0,0.0,3150.0,3150.0,38
2025-09-14,2024,特种车,中支,乐山,特种车,交强险,False,交三,False,转保,,,,,0106移动展业(App),12804.72,11461.4151,5,0,0.0,761.41,0.0,12804.72,10779.8824,38
2025-09-14,2024,特种车,中支,乐山,特种车,交强险,False,交三,True,转保,,,,,0106移动展业(App),9292.45,9292.45,3,0,0.0,45.85,0.0,9292.45,9246.6,38
2025-09-14,2024,特种车,中支,乐山,特种车,交强险,False,单交,False,转保,,,,,0106移动展业(App),2450.0,2450.0,1,0,0.0,147.0,0.0,2450.0,2303.0,38
2025-09-14,2024,特种车,中支,乐山,特种车,商业保险,False,主全,False,新保,,,,,0106移动展业(App),6835.19,6179.7608,1,0,0.0,1401.21,6974.6806,6835.19,4912.9134,38
2025-09-14,2024,特种车,中支,乐山,特种车,商业保险,False,主全,False,续保,,,,,0106移动展业(App),127561.76,121088.7839,19,1,10190.0,44089.92,95590.8379,127561.76,69046.1566,38
2025-09-14,2024,特种车,中支,乐山,特种车,商业保险,False,主全,False,续保,,,,,0101柜面,47423.44,47423.44,6,3,225060.39,17950.22,36890.3801,47423.44,-195587.17,38
2025-09-14,2024,特种车,中支,乐山,特种车,商业保险,False,主全,False,续保,,,,,0106移动展业(App),18808.53,18808.53,4,1,5400.0,2828.33,14323.0229,18808.53,10580.2,38
2025-09-14,2024,特种车,中支,乐山,特种车,商业保险,False,主全,False,转保,,,,,0106移动展业(App),113744.88,105690.7028,13,2,3230.3,28895.49,93906.6445,113744.88,75610.9776,38
2025-09-14,2024,特种车,中支,乐山,特种车,商业保险,False,主全,False,转保,,,,,0101柜面,7033.47,7033.47,1,0,0.0,2602.38,6394.0664,7033.47,4431.09,38
2025-09-14,2024,特种车,中支,乐山,特种车,商业保险,False,主全,False,转保,,,,,0106移动展业(App),8671.78,8671.78,1,0,0.0,0.0,6670.5955,8671.78,8671.78,38
2025-09-14,2024,特种车,中支,乐山,特种车,商业保险,False,主全,True,转保,,,,,0101柜面,8862.28,8862.28,1,0,0.0,3544.91,8056.6096,8862.28,5317.37,38
2025-09-14,2024,特种车,中支,乐山,特种车,商业保险,False,主全,True,转保,,,,,0106移动展业(App),23361.66,23361.66,2,0,0.0,9344.66,17304.9194,23361.66,14017.0,38
2025-09-14,2024,特种车,中支,乐山,特种车,商业保险,False,交三,False,续保,,,,,0106移动展业(App),3730.82,3730.82,1,0,0.0,1492.33,3391.6597,3730.82,2238.49,38
